Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,matches_won_1,matches_won_2,Team1_Baron,Team1_Dra,Team1_Turts,Team1_kills,Team1_deaths,Team1_assists,Team1_CS,Team1_gold,Team1_damage,Team1_tanking,Team2_Baron,Team2_Dra,Team2_Turts,Team2_kills,Team2_deaths,Team2_assists,Team2_CS,Team2_gold,Team2_damage,Team2_tanking
5R,TR,GAL,TR,2021 TCL 夏季赛,2,63.0,0,2,0,3,4,20,29,57,1928,101442,117625.0,171790.0,2,7,18,29,20,72,2021,115349,122928.0,168875.0
AUR,TR,NSR,AE,2021 TCL 夏季赛,2,60.3,0,2,0,4,3,16,28,32,1805,93830,80898.0,188797.0,3,5,22,28,16,50,2077,118965,145870.0,140704.0
5R,TR,IW,TR,2021 TCL 夏季赛,3,102.0,2,1,3,8,21,39,37,91,3208,180558,188873.0,242501.0,1,6,21,36,40,93,3253,176957,159776.0,276890.0
DP,TR,FB,TR,2021 TCL 夏季赛,2,61.5,2,0,2,6,17,30,16,91,1944,112795,109869.0,150796.0,0,3,8,16,30,35,1901,100528,99322.0,157391.0
GAL,TR,NSR,AE,2021 TCL 夏季赛,5,161.9,0,5,1,6,14,37,85,79,5202,262309,246220.0,464080.0,7,16,44,85,37,174,5394,310600,325562.0,385718.0
IW,TR,NSR,AE,2021 TCL 夏季赛,1,28.6,0,1,0,1,1,7,21,17,920,44569,38885.0,83285.0,1,3,9,21,7,55,952,58062,63576.0,62417.0
5R,TR,GS,TR,2021 TCL 夏季赛,1,41.5,0,1,1,3,2,12,28,31,1184,65944,92298.0,132330.0,1,4,10,28,12,54,1268,78790,100473.0,131677.0
5R,TR,AUR,TR,2021 TCL 夏季赛,2,68.3,1,1,2,7,20,30,12,68,2359,130074,123701.0,165308.0,1,2,9,12,30,23,2153,110720,89085.0,179739.0
GS,TR,IW,TR,2021 TCL 夏季赛,2,80.5,2,0,5,5,21,52,36,156,2443,158782,208212.0,284776.0,1,7,12,36,52,101,2253,133669,211404.0,267329.0
5R,TR,SMB,TR,2021 TCL 夏季赛,2,85.3,0,2,4,5,15,36,40,68,2631,150752,198769.0,277317.0,1,7,16,40,36,91,2628,149689,194906.0,271552.0
BJK,TR,DP,TR,2021 TCL 夏季赛,2,63.1,1,1,1,4,11,30,27,67,2024,113196,111522.0,180074.0,2,4,10,27,31,67,2052,111968,129767.0,157640.0
AUR,TR,FB,TR,2021 TCL 夏季赛,2,58.8,0,2,0,3,5,24,42,56,1679,94192,95354.0,176626.0,2,5,21,42,24,92,1933,118065,136658.0,161886.0
DP,TR,GAL,TR,2021 TCL 夏季赛,7,212.0,3,4,4,13,36,103,110,223,6212,366695,426749.0,605974.0,4,12,44,109,103,251,6732,385995,425813.0,640825.0
FB,TR,IW,TR,2021 TCL 夏季赛,2,65.7,1,1,1,3,7,29,22,76,2007,112319,109358.0,157327.0,2,7,13,22,29,52,2159,116398,105932.0,165206.0
DP,TR,IW,TR,2021 TCL 夏季赛,2,55.6,0,2,0,1,3,4,33,9,1743,81905,66490.0,125636.0,2,7,19,33,4,86,1873,108475,93268.0,121834.0
GS,TR,SMB,TR,2021 TCL 夏季赛,2,70.8,1,1,2,5,15,21,22,49,2369,125790,148183.0,184938.0,2,5,14,22,21,49,2337,123849,117417.0,209123.0
BJK,TR,NSR,AE,2021 TCL 夏季赛,2,65.7,1,1,2,8,9,24,19,55,2219,115002,96030.0,181762.0,1,2,11,19,24,46,2258,113010,119200.0,145313.0
FB,TR,GAL,TR,2021 TCL 夏季赛,2,72.9,1,1,1,4,7,20,32,52,2155,118402,138095.0,197913.0,4,7,15,32,20,73,2438,136166,146526.0,210753.0
DP,TR,GS,TR,2021 TCL 夏季赛,2,59.4,1,1,1,4,11,26,29,67,1794,102160,116573.0,147737.0,2,3,14,29,26,81,1811,104368,105493.0,170126.0
FB,TR,GS,TR,2021 TCL 夏季赛,2,54.4,0,2,1,5,4,9,32,22,1770,87726,69998.0,135547.0,2,3,19,32,9,71,1797,106111,91215.0,131274.0
DP,TR,SMB,TR,2021 TCL 夏季赛,2,63.0,2,0,3,6,20,31,18,81,1916,118405,129404.0,157908.0,0,4,2,18,32,36,1881,97957,102576.0,181009.0
NSR,AE,SMB,TR,2021 TCL 夏季赛,2,75.2,2,0,5,6,22,34,16,75,2552,148774,190173.0,248667.0,0,5,3,16,34,35,2410,118512,174021.0,247916.0
AUR,TR,GAL,TR,2021 TCL 夏季赛,2,53.0,0,2,0,3,0,15,34,33,1605,82009,78723.0,174249.0,3,4,19,34,15,71,1844,110345,135966.0,141693.0
FB,TR,SMB,TR,2021 TCL 夏季赛,2,67.3,1,1,2,6,16,36,29,97,2060,122104,136934.0,181347.0,1,3,12,29,36,82,1915,113142,118390.0,198640.0
AUR,TR,IW,TR,2021 TCL 夏季赛,2,48.1,0,2,0,2,1,7,32,20,1444,69728,61136.0,117985.0,2,5,18,32,7,91,1602,98633,81607.0,108527.0
5R,TR,DP,TR,2021 TCL 夏季赛,2,64.9,2,0,1,8,19,35,11,82,2305,130241,105690.0,123912.0,0,2,4,11,35,29,2061,100313,73844.0,147601.0
5R,TR,BJK,TR,2021 TCL 夏季赛,2,63.8,0,2,0,4,10,16,33,41,2109,110061,96213.0,196003.0,2,5,19,33,16,79,2134,121087,137126.0,143495.0
GAL,TR,IW,TR,2021 TCL 夏季赛,2,78.7,2,0,4,9,21,49,39,101,2453,155734,215247.0,237947.0,2,3,12,39,49,94,2182,137238,176109.0,271364.0
AUR,TR,GS,TR,2021 TCL 夏季赛,2,56.5,0,2,0,3,1,10,27,22,1644,81788,60174.0,132784.0,2,5,22,27,10,62,2023,112951,99586.0,118924.0
BJK,TR,FB,TR,2021 TCL 夏季赛,2,72.1,1,1,2,4,14,34,32,85,2279,130836,164670.0,207022.0,2,7,12,32,34,68,2361,131678,143723.0,232350.0
5R,TR,NSR,AE,2021 TCL 夏季赛,2,65.1,1,1,3,5,12,19,17,59,2271,117808,117180.0,152641.0,0,4,11,17,19,40,2138,110896,107661.0,178626.0
AUR,TR,SMB,TR,2021 TCL 夏季赛,2,60.2,0,2,0,1,4,14,31,33,1846,93231,89995.0,185031.0,3,6,19,31,14,61,2043,118867,140993.0,155571.0
GAL,TR,GS,TR,2021 TCL 夏季赛,2,70.4,1,1,1,5,17,37,43,63,2197,130211,142637.0,240598.0,3,6,14,42,37,79,2244,133602,180416.0,203615.0
GS,TR,NSR,AE,2021 TCL 夏季赛,5,163.5,5,0,8,13,47,93,33,221,5356,319798,341159.0,443260.0,1,9,7,33,93,91,5070,255491,281284.0,475137.0
GAL,TR,SMB,TR,2021 TCL 夏季赛,1,29.3,0,1,0,1,4,11,28,25,914,49716,66765.0,110389.0,1,3,8,28,12,50,906,60438,83386.0,94005.0
BJK,TR,GAL,TR,2021 TCL 夏季赛,2,67.9,0,2,1,3,11,30,44,73,2050,120505,152635.0,195223.0,2,7,17,44,30,105,2187,131060,139769.0,227441.0
BJK,TR,IW,TR,2021 TCL 夏季赛,3,102.2,2,1,2,11,23,46,33,110,3171,183649,212157.0,244546.0,3,5,16,33,46,72,3226,176598,166252.0,289968.0
IW,TR,SMB,TR,2021 TCL 夏季赛,2,59.5,1,1,1,4,12,26,25,62,1805,104104,114082.0,174062.0,1,4,8,25,26,65,1741,100933,120575.0,168973.0
TS,VN,VKE,VN,2021 VCS 冬季赛,5,160.7,1,4,2,10,24,59,93,142,4997,276263,299402.0,468195.0,3,13,39,93,59,249,5012,298072,351821.0,455197.0
SE,VN,TS,VN,2021 VCS 冬季赛,3,88.9,2,1,2,8,19,53,54,117,2793,163090,195996.0,290162.0,1,4,16,54,53,128,2704,162037,203409.0,266149.0
CES,VN,TW,VN,2021 VCS 冬季赛,9,256.3,7,2,6,22,72,171,98,344,8316,500096,536552.0,797980.0,4,16,34,97,171,230,8190,445263,531214.0,753038.0
CES,VN,SKY,VN,2021 VCS 冬季赛,2,74.9,2,0,1,7,20,45,36,93,2420,142156,203237.0,239977.0,2,4,9,36,45,72,2347,132330,170077.0,279750.0
SKY,VN,VKE,VN,2021 VCS 冬季赛,5,164.9,1,4,3,10,26,72,78,156,5099,280730,288720.0,499583.0,4,15,38,78,72,173,4928,298162,362558.0,406874.0
CES,VN,GAM,VN,2021 VCS 冬季赛,10,308.4,7,3,10,22,79,173,116,421,10112,589706,630942.0,929034.0,4,22,45,116,173,284,10008,540405,605963.0,887893.0
CES,VN,TS,VN,2021 VCS 冬季赛,5,150.0,4,1,4,12,43,104,95,220,4867,296398,434191.0,538406.0,2,9,17,94,104,212,4452,267716,382346.0,541771.0
TF,SG,TW,VN,2021 VCS 冬季赛,5,150.0,1,4,0,9,19,65,94,119,4484,251623,316864.0,449986.0,6,10,41,94,65,169,4879,293222,340439.0,450757.0
GAM,VN,TW,VN,2021 VCS 冬季赛,4,120.6,2,2,3,9,25,95,77,201,3753,234189,299949.0,388310.0,2,6,21,77,95,138,3831,222090,292918.0,389785.0
GAM,VN,SKY,VN,2021 VCS 冬季赛,8,260.8,7,1,10,23,69,142,108,312,8730,514234,614370.0,718772.0,2,13,27,108,142,268,8204,446438,462676.0,814606.0
SE,VN,TF,SG,2021 VCS 冬季赛,2,62.3,2,0,2,3,15,36,16,75,1832,112787,109990.0,177672.0,0,4,8,16,36,30,1893,100357,125245.0,152828.0
TF,SG,TS,VN,2021 VCS 冬季赛,5,154.0,1,4,2,9,13,55,118,119,4639,256079,281010.0,470753.0,5,14,41,117,55,245,4751,299945,355815.0,422996.0
CES,VN,SE,VN,2021 VCS 冬季赛,4,116.0,3,1,2,8,30,71,45,157,3737,217204,223651.0,319501.0,2,6,17,45,71,83,3500,196126,207333.0,317574.0
TS,VN,TW,VN,2021 VCS 冬季赛,3,81.5,1,2,1,5,14,49,50,101,2579,149203,170780.0,261970.0,2,5,21,50,50,98,2863,160346,196118.0,265966.0
GAM,VN,TS,VN,2021 VCS 冬季赛,2,50.1,2,0,2,7,17,42,21,98,1633,104263,110065.0,148729.0,0,1,3,21,42,33,1499,80100,92551.0,145801.0
CES,VN,TF,SG,2021 VCS 冬季赛,5,141.2,4,1,5,7,40,97,61,210,4711,279325,348994.0,443478.0,1,11,19,61,98,121,4269,238951,288056.0,454020.0
TW,VN,VKE,VN,2021 VCS 冬季赛,5,150.9,4,1,5,16,44,102,73,252,4761,294710,383876.0,467683.0,2,3,17,73,102,170,4413,252152,323141.0,505824.0
SE,VN,VKE,VN,2021 VCS 冬季赛,5,149.2,4,1,5,12,36,95,76,178,4799,285316,326121.0,449308.0,1,7,17,76,95,169,4492,257183,304192.0,450232.0
SKY,VN,TW,VN,2021 VCS 冬季赛,8,236.0,4,4,4,18,47,125,129,259,7897,441098,469868.0,753475.0,6,15,49,129,125,277,7796,445931,545439.0,670254.0
GAM,VN,SE,VN,2021 VCS 冬季赛,4,101.8,4,0,3,8,38,95,26,212,3404,218131,236144.0,271855.0,0,5,7,26,95,56,2902,159197,164678.0,312933.0
GAM,VN,TF,SG,2021 VCS 冬季赛,3,91.1,3,0,3,12,28,63,42,111,3179,186937,225529.0,277167.0,2,2,12,42,64,74,2861,160756,188225.0,295959.0
SKY,VN,TS,VN,2021 VCS 冬季赛,4,103.8,3,1,4,10,30,62,53,120,3481,200901,179495.0,306977.0,1,5,14,53,62,117,3197,181037,199898.0,259070.0
CES,VN,VKE,VN,2021 VCS 冬季赛,2,68.9,2,0,3,4,16,41,21,105,2195,132722,192894.0,231188.0,0,5,4,21,41,46,2083,109591,162829.0,235671.0
TF,SG,VKE,VN,2021 VCS 冬季赛,4,113.2,0,4,0,5,11,31,75,66,3589,182255,200343.0,337448.0,4,11,33,75,31,172,3623,219764,237487.0,315930.0
SE,VN,TW,VN,2021 VCS 冬季赛,2,62.4,0,2,0,2,4,35,58,58,1825,105759,166350.0,221773.0,3,7,20,58,35,94,2043,131741,176867.0,235316.0
GAM,VN,VKE,VN,2021 VCS 冬季赛,3,88.9,2,1,2,7,26,44,36,106,3043,169312,152895.0,232984.0,2,4,11,36,44,70,2812,155538,147984.0,204498.0
SE,VN,SKY,VN,2021 VCS 冬季赛,6,175.4,2,4,5,5,21,64,121,148,5162,294272,326569.0,503845.0,4,20,49,121,65,246,5850,347834,375462.0,498886.0
SKY,VN,TF,SG,2021 VCS 冬季赛,2,64.6,2,0,1,8,19,34,20,66,2229,123909,113507.0,182522.0,1,2,7,20,34,44,2001,106229,129246.0,169532.0
TS,VN,VKE,VN,2021 VCS 春季赛,6,171.4,2,4,3,7,28,73,107,140,5903,312175,328153.0,493197.0,3,17,38,107,73,252,5714,320985,314226.0,489474.0
SE,VN,TS,VN,2021 VCS 春季赛,5,155.8,3,2,3,11,33,67,74,138,5404,287790,285618.0,443631.0,4,10,29,74,67,168,5040,279199,265055.0,412321.0
CES,VN,TW,VN,2021 VCS 春季赛,4,132.4,4,0,3,13,33,92,54,199,4294,254924,342027.0,408198.0,3,7,15,54,92,121,4462,238791,276894.0,471542.0
CES,VN,SKY,VN,2021 VCS 春季赛,5,178.4,4,1,7,18,41,89,64,225,5906,336139,364464.0,551776.0,1,8,20,64,89,156,5686,301277,376208.0,508118.0
SKY,VN,VKE,VN,2021 VCS 春季赛,5,142.2,2,3,2,9,20,70,79,138,4608,248855,308551.0,450629.0,3,11,34,79,70,182,4739,267638,314614.0,471393.0
CES,VN,GAM,VN,2021 VCS 春季赛,6,175.4,2,4,4,13,24,63,93,165,5553,295702,345038.0,536407.0,3,12,43,93,63,236,5726,326423,381142.0,559540.0
CES,VN,TS,VN,2021 VCS 春季赛,9,288.9,5,4,3,18,56,148,156,346,9221,516569,615771.0,915648.0,9,23,53,155,148,322,9282,532357,657858.0,915647.0
TF,SG,TW,VN,2021 VCS 春季赛,5,146.5,3,2,5,7,28,86,63,156,4670,270245,338101.0,484921.0,2,13,27,63,86,136,4994,267106,338021.0,502433.0
GAM,VN,TW,VN,2021 VCS 春季赛,4,101.6,4,0,3,8,32,91,45,184,3453,211701,247719.0,344564.0,1,5,3,44,91,86,3252,169847,221477.0,341171.0
GAM,VN,SKY,VN,2021 VCS 春季赛,4,92.6,4,0,4,9,32,85,34,176,3136,196252,219612.0,271899.0,0,4,2,34,85,62,2871,149622,157486.0,304612.0
SE,VN,TF,SG,2021 VCS 春季赛,5,162.3,4,1,5,15,46,101,73,198,5510,319290,371763.0,483588.0,4,8,22,73,102,174,5054,286570,307631.0,516104.0
TF,SG,TS,VN,2021 VCS 春季赛,6,198.5,2,4,5,11,35,77,89,183,6423,351672,390826.0,548886.0,6,17,43,88,77,186,6642,361968,372231.0,579529.0
CES,VN,SE,VN,2021 VCS 春季赛,5,167.1,1,4,3,11,22,61,85,141,5199,284702,354435.0,527293.0,8,15,37,85,61,168,5745,316991,374146.0,551956.0
TS,VN,TW,VN,2021 VCS 春季赛,5,157.6,4,1,5,15,44,95,53,205,5296,305533,343605.0,461087.0,1,8,18,53,96,101,5237,269244,299576.0,499735.0
GAM,VN,TS,VN,2021 VCS 春季赛,6,171.9,5,1,5,16,47,108,56,228,5768,332281,377986.0,532538.0,1,8,19,56,109,119,5347,283473,318909.0,529778.0
CES,VN,TF,SG,2021 VCS 春季赛,6,204.2,4,2,7,18,42,115,98,269,6616,380112,523340.0,650538.0,6,11,31,98,115,212,6571,365623,439233.0,729123.0
TW,VN,VKE,VN,2021 VCS 春季赛,5,146.6,1,4,1,8,14,63,119,121,4911,257632,322093.0,528418.0,5,12,47,119,63,237,4797,297165,385142.0,494507.0
SE,VN,VKE,VN,2021 VCS 春季赛,5,139.1,1,4,3,3,20,56,75,125,4601,243345,253549.0,414370.0,3,17,35,75,56,185,4444,258260,278267.0,390288.0
SKY,VN,TW,VN,2021 VCS 春季赛,6,194.6,3,3,3,13,40,106,87,211,6656,364279,453282.0,631206.0,5,14,34,87,106,206,6547,351133,409616.0,637521.0
GAM,VN,SE,VN,2021 VCS 春季赛,4,98.9,4,0,3,10,34,72,22,155,3607,203815,210613.0,265178.0,0,4,4,22,72,30,3159,152358,134374.0,303617.0
GAM,VN,TF,SG,2021 VCS 春季赛,5,145.8,4,1,3,15,36,93,51,192,5062,281055,329363.0,449525.0,1,4,15,51,93,111,4455,237301,284095.0,456358.0
SKY,VN,TS,VN,2021 VCS 春季赛,6,165.8,2,4,3,9,25,71,88,177,5336,289745,277530.0,455812.0,3,14,43,88,71,215,5507,307894,306473.0,452367.0
CES,VN,VKE,VN,2021 VCS 春季赛,8,253.7,4,4,4,15,36,108,133,240,7810,433174,541504.0,784358.0,8,20,51,133,108,322,8024,457465,565707.0,792534.0
TF,SG,VKE,VN,2021 VCS 春季赛,5,139.4,1,4,0,5,13,39,80,84,4663,227346,225716.0,409454.0,6,15,44,80,39,151,4657,272486,262443.0,373712.0
SE,VN,TW,VN,2021 VCS 春季赛,3,97.5,1,2,2,5,13,40,52,82,3205,170599,211725.0,302080.0,3,8,24,52,40,109,3333,187288,206197.0,329114.0
GAM,VN,VKE,VN,2021 VCS 春季赛,9,255.8,7,2,6,17,61,163,117,373,8360,484152,538630.0,815472.0,4,21,42,116,163,265,8036,442119,523850.0,800778.0
SE,VN,SKY,VN,2021 VCS 春季赛,3,95.7,2,1,3,6,18,43,37,94,2999,170664,200668.0,285871.0,2,8,13,36,43,92,3122,167457,181092.0,304870.0
SKY,VN,TF,SG,2021 VCS 春季赛,6,182.0,2,4,3,9,23,76,101,159,6021,315803,348618.0,551662.0,5,17,43,101,76,201,6118,344483,390401.0,555293.0
FPX,CN,LNG,CN,2021 德玛西亚杯,3,99.2,3,0,3,10,22,63,45,120,3288,188945,243264.0,292231.0,0,5,12,45,63,84,3188,174419,199406.0,332383.0
EDG,CN,OMG,CN,2021NEST全国电子竞技大赛,1,35.4,1,0,1,2,9,25,8,63,1112,0,70713.0,0.0,1,2,3,8,25,19,1081,0,59503.0,0.0
RA,CN,WE,CN,2021NEST全国电子竞技大赛,1,29.9,0,1,0,2,2,5,15,9,1083,0,49210.0,0.0,1,2,9,15,5,41,1107,0,60095.0,0.0
BLG,CN,LGD,CN,2021NEST全国电子竞技大赛,2,80.8,2,0,1,8,17,48,44,121,2475,0,191254.0,0.0,2,3,10,44,48,104,2283,0,171902.0,0.0
AL,CN,OMG,CN,2021NEST全国电子竞技大赛,2,65.6,2,0,1,6,14,40,23,96,2022,0,160189.0,0.0,2,3,8,22,40,61,2045,0,145616.0,0.0
JDG,CN,NIP,CN,2021NEST全国电子竞技大赛,1,31.4,0,1,0,2,3,7,14,11,1044,0,34278.0,0.0,1,3,10,14,7,36,1142,0,52953.0,0.0
AL,CN,WE,CN,2021NEST全国电子竞技大赛,2,63.3,0,2,0,5,8,26,49,68,1921,0,119699.0,0.0,2,5,19,49,26,127,2015,0,164238.0,0.0
IG,CN,NIP,CN,2021NEST全国电子竞技大赛,1,36.2,0,1,0,3,5,18,12,31,1211,0,64175.0,0.0,1,2,7,12,18,30,1226,0,65921.0,0.0
AL,CN,IG,CN,2021NEST全国电子竞技大赛,2,54.6,0,2,0,2,4,24,45,53,1508,0,103454.0,0.0,2,5,19,45,24,101,1703,0,140779.0,0.0
JDG,CN,LNG,CN,2021NEST全国电子竞技大赛,1,29.6,0,1,0,2,2,4,15,8,905,0,45708.0,0.0,1,3,9,15,4,44,1042,0,58245.0,0.0
WBG,CN,WE,CN,2021NEST全国电子竞技大赛,3,90.0,3,0,2,10,24,49,22,112,3017,0,199656.0,0.0,0,3,8,21,49,41,2792,0,148430.0,0.0
TT,CN,WE,CN,2021NEST全国电子竞技大赛,1,25.0,0,1,0,1,2,6,13,9,779,0,35611.0,0.0,1,2,9,13,6,40,845,0,52842.0,0.0
OMG,CN,UP,CN,2021NEST全国电子竞技大赛,1,33.2,0,1,0,2,3,6,13,12,1029,0,34689.0,0.0,1,2,10,13,6,33,1130,0,57317.0,0.0
IG,CN,WBG,CN,2021NEST全国电子竞技大赛,2,33.2,0,2,0,4,7,16,19,27,2066,0,94505.0,0.0,2,5,12,19,16,47,2138,0,99668.0,0.0
DYD,CN,TO,CN,2021季中发展挑战杯,2,72.7,1,1,3,3,10,30,42,73,2202,126937,163948.9,202674.9,2,7,16,42,30,92,2250,135983,150392.0,237503.8
BTM,CN,EDGY,CN,2021季中发展挑战杯,2,58.5,0,2,0,2,5,16,56,29,1811,94499,112312.8,225319.0,3,6,18,56,16,131,1917,123276,173615.2,189664.5
BTM,CN,UPA,CN,2021季中发展挑战杯,2,63.7,1,1,1,4,9,35,47,86,1767,108743,159856.6,249052.5,2,5,18,47,35,108,1979,126985,190085.6,233050.0
JDM,CN,JJH,CN,2021季中发展挑战杯,3,97.1,3,0,2,8,26,57,27,131,2929,177513,238012.6,287571.0,1,5,8,27,57,62,2978,157442,190179.0,304086.2
DYD,CN,SDX,CN,2021季中发展挑战杯,1,24.2,0,1,0,1,0,5,17,8,698,35099,34891.2,73182.3,1,2,9,17,5,54,768,47753,55131.5,59306.4
JDM,CN,RYL,CN,2021季中发展挑战杯,5,152.0,3,2,2,10,26,69,75,185,4730,268962,291979.7,406413.2,4,11,36,75,69,167,4696,277232,286393.0,406233.9
BTM,CN,TP,CN,2021季中发展挑战杯,2,64.5,2,0,4,8,21,43,26,92,2077,132713,111841.4,151761.9,0,0,4,26,43,65,1989,108241,97273.9,164936.9
EDGY,CN,UPA,CN,2021季中发展挑战杯,2,65.3,2,0,2,6,21,46,24,110,2185,132131,165421.6,239888.9,0,3,3,24,46,63,1950,105154,167123.8,217270.3
DYD,CN,EDGY,CN,2021季中发展挑战杯,4,131.2,1,3,2,5,19,65,87,149,3952,228013,277976.4,411224.0,4,13,29,87,65,197,4231,252449,304534.3,402125.6
MAX,CN,TO,CN,2021季中发展挑战杯,2,60.1,0,2,0,3,6,17,22,32,1897,97565,87346.7,157305.4,2,5,18,22,17,46,1998,110100,111885.3,142660.0
JJH,CN,SPG,KR,2021季中发展挑战杯,2,56.3,2,0,2,6,20,48,22,97,1927,118546,142976.7,183802.4,0,2,2,22,48,46,1623,89240,109429.2,178710.2
SPG,KR,WEA,CN,2021季中发展挑战杯,2,65.5,2,0,3,6,16,40,17,99,2122,124640,135864.7,182641.1,1,3,7,17,40,40,1953,103258,123094.2,186630.6
RYL,CN,TO,CN,2021季中发展挑战杯,3,95.4,3,0,3,9,27,73,32,153,2936,185617,230437.3,307327.9,1,2,10,32,73,67,2958,158210,201032.6,292940.0
EDGY,CN,TP,CN,2021季中发展挑战杯,2,62.8,2,0,1,8,16,36,19,101,2117,122911,152335.3,194951.1,1,1,8,19,36,47,1940,107125,111403.2,204186.6
RYL,CN,SPG,KR,2021季中发展挑战杯,2,53.5,2,0,2,6,18,29,12,71,1696,99220,93127.2,109416.4,0,1,3,12,29,21,1580,78856,58820.8,125062.5
MAX,CN,SDX,CN,2021季中发展挑战杯,2,61.7,1,1,1,8,15,40,22,96,2134,120685,157191.6,188285.4,2,0,12,22,40,46,1902,109228,126727.1,199937.1
SDX,CN,TO,CN,2021季中发展挑战杯,2,67.2,0,2,0,3,5,23,43,54,1881,105105,120851.2,201219.3,2,6,20,43,23,114,2293,131520,156158.4,179018.4
BMX,KR,JDM,CN,2021季中发展挑战杯,3,79.0,1,2,1,6,12,29,73,74,2309,128824,145568.0,254787.2,2,5,19,73,29,191,2367,155463,195693.2,217265.7
EDGY,CN,RYL,CN,2021季中发展挑战杯,4,140.8,1,3,2,9,17,74,87,177,3866,233803,368808.7,439557.6,5,11,34,87,74,192,3982,253682,331900.0,488457.6
RAP,CN,TESC,CN,2021季中发展挑战杯,2,68.0,1,1,2,4,11,32,27,97,2112,123125,139296.3,208576.7,1,4,10,27,32,72,2018,116355,143948.8,198264.4
JJH,CN,WEA,CN,2021季中发展挑战杯,2,86.7,2,0,3,7,20,42,37,131,2709,159732,223269.0,332502.1,3,6,10,37,42,97,2729,155308,250148.5,294167.6
BMX,KR,TESC,CN,2021季中发展挑战杯,2,118.4,2,0,3,6,19,38,18,77,1956,123279,150635.0,203375.9,0,2,6,18,38,36,1874,100625,129766.3,195901.2
BMX,KR,RAP,CN,2021季中发展挑战杯,1,28.5,0,1,0,3,3,9,17,20,797,43616,37896.1,97011.7,1,1,8,17,10,38,866,51820,69334.0,67507.8
RYL,CN,WEA,CN,2021季中发展挑战杯,2,47.6,2,0,1,5,21,53,23,106,1580,104755,141853.5,151372.2,0,2,3,23,54,36,1422,79532,103428.0,174772.0
DYD,CN,MAX,CN,2021季中发展挑战杯,2,63.5,1,1,1,5,9,30,39,69,2142,115351,141897.4,207789.1,2,4,13,39,30,96,2123,122674,151103.1,203900.0
JDM,CN,TESC,CN,2021季中发展挑战杯,2,65.9,2,0,3,6,21,40,25,85,1926,126055,161522.9,182802.7,0,4,4,25,40,53,2117,110144,118260.5,213795.4
JDM,CN,RAP,CN,2021季中发展挑战杯,2,69.2,0,2,2,4,13,25,34,56,2016,117578,141457.7,201515.7,2,6,19,34,25,87,2220,130590,152112.7,203529.7
BTM,CN,JDM,CN,2021季中发展挑战杯,4,114.9,1,3,3,7,20,48,97,94,3565,204180,253444.6,381765.8,3,9,31,97,48,221,3496,232361,290946.9,366724.7
TP,CN,UPA,CN,2021季中发展挑战杯,2,85.1,2,0,4,7,18,38,17,99,2575,154516,202491.3,214915.5,1,4,12,17,38,53,2735,141947,151881.0,265670.4
JJH,CN,RYL,CN,2021季中发展挑战杯,3,93.9,2,1,4,8,16,36,52,102,2919,160824,194330.9,326135.6,0,6,15,52,36,115,2903,164656,239910.1,270820.2
DRX,KR,T1,KR,2022 LCK春季赛,2,56.6,0,2,0,2,2,17,33,45,1819,90188,93306.0,130430.0,2,6,16,33,17,77,1971,112693,95378.0,149452.0
DK,KR,NS,KR,2022 LCK春季赛,3,117.0,1,2,1,8,14,23,42,47,3641,190493,159064.0,284209.0,2,11,22,42,23,93,3667,201151,204174.0,249780.0
BRO,KR,KDF,KR,2022 LCK春季赛,2,84.3,2,0,0,6,10,23,11,62,2808,148223,167431.0,224734.0,2,7,16,11,23,27,2863,143682,154473.0,238039.0
DK,KR,KT,KR,2022 LCK春季赛,2,67.0,2,0,2,6,19,27,17,66,2230,125788,123222.0,139557.0,1,3,6,17,27,28,2152,109559,92318.0,173469.0
DK,KR,GEN,KR,2022 LCK春季赛,3,119.4,1,2,3,12,18,56,52,135,3475,211671,245121.0,344945.0,3,6,23,52,56,121,3496,213218,261889.0,338782.0
HLE,KR,T1,KR,2022 LCK春季赛,3,104.5,1,2,2,8,17,35,33,84,3455,185335,173155.0,275391.0,3,6,21,33,35,76,3515,189898,203202.0,260818.0
FOX,KR,T1,KR,2022 LCK春季赛,2,57.5,0,2,0,2,4,14,29,30,1830,91567,87869.0,176727.0,1,6,16,29,14,71,1902,108786,135854.0,141771.0
KDF,KR,KT,KR,2022 LCK春季赛,2,67.8,0,2,0,1,6,11,33,29,2119,106789,118473.0,158922.0,3,9,20,33,11,69,2360,132552,121975.0,190219.0
DK,KR,T1,KR,2022 LCK春季赛,3,119.3,1,2,4,8,20,34,48,68,3869,212497,221082.0,319268.0,4,10,26,48,34,124,3915,220731,239795.0,327668.0
BRO,KR,FOX,KR,2022 LCK春季赛,3,95.2,1,2,2,3,16,32,36,79,3043,166137,173040.0,232150.0,2,11,21,36,32,87,3178,169318,160811.0,259638.0
FOX,KR,HLE,KR,2022 LCK春季赛,2,60.7,0,2,0,1,3,16,32,42,1926,96850,93269.0,152408.0,3,7,18,32,16,67,1996,115990,116548.0,139829.0
BRO,KR,GEN,KR,2022 LCK春季赛,2,72.1,0,2,0,4,7,13,30,29,2426,118677,113116.0,204623.0,3,7,19,30,13,79,2634,141487,149442.0,170392.0
