Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,Team1_player1_name,Team1_player1_position,Team1_player1_kills,Team1_player1_deaths,Team1_player1_assists,Team1_player1_CS,Team1_player1_gold,Team1_player1_damage,Team1_player1_tanking,Team1_player2_name,Team1_player2_position,Team1_player2_kills,Team1_player2_deaths,Team1_player2_assists,Team1_player2_CS,Team1_player2_gold,Team1_player2_damage,Team1_player2_tanking,Team1_player3_name,Team1_player3_position,Team1_player3_kills,Team1_player3_deaths,Team1_player3_assists,Team1_player3_CS,Team1_player3_gold,Team1_player3_damage,Team1_player3_tanking,Team1_player4_name,Team1_player4_position,Team1_player4_kills,Team1_player4_deaths,Team1_player4_assists,Team1_player4_CS,Team1_player4_gold,Team1_player4_damage,Team1_player4_tanking,Team1_player5_name,Team1_player5_position,Team1_player5_kills,Team1_player5_deaths,Team1_player5_assists,Team1_player5_CS,Team1_player5_gold,Team1_player5_damage,Team1_player5_tanking,Team2_player1_name,Team2_player1_position,Team2_player1_kills,Team2_player1_deaths,Team2_player1_assists,Team2_player1_CS,Team2_player1_gold,Team2_player1_damage,Team2_player1_tanking,Team2_player2_name,Team2_player2_position,Team2_player2_kills,Team2_player2_deaths,Team2_player2_assists,Team2_player2_CS,Team2_player2_gold,Team2_player2_damage,Team2_player2_tanking,Team2_player3_name,Team2_player3_position,Team2_player3_kills,Team2_player3_deaths,Team2_player3_assists,Team2_player3_CS,Team2_player3_gold,Team2_player3_damage,Team2_player3_tanking,Team2_player4_name,Team2_player4_position,Team2_player4_kills,Team2_player4_deaths,Team2_player4_assists,Team2_player4_CS,Team2_player4_gold,Team2_player4_damage,Team2_player4_tanking,Team2_player5_name,Team2_player5_position,Team2_player5_kills,Team2_player5_deaths,Team2_player5_assists,Team2_player5_CS,Team2_player5_gold,Team2_player5_damage,Team2_player5_tanking
BLG,CN,WBG,CN,2020 LPL 春季赛,2,58.3,Kingen,TOP,1,9,3,315,16410,21295.0,52166.0,Meteor,JUG,3,5,3,404,19800,13337.0,43418.0,Fofo,MID,4,5,0,543,22246,27191.0,22174.0,Jinjiao,ADC,0,8,3,86,13163,11456.0,15414.0,Xinmo,SUP,0,8,4,234,13767,11610.0,29728.0,Biubiu,TOP,1,1,26,140,17335,18428.0,12582.0,Sofm,JUG,2,1,29,325,20162,11794.0,48588.0,Angel,MID,21,0,9,529,29716,37502.0,35839.0,Huanfeng,ADC,10,2,19,642,28323,39578.0,15212.0,Swordart,SUP,1,4,25,62,14157,7175.0,24092.0
FPX,CN,IG,CN,2020 LPL 春季赛,6,195.6,Khan,TOP,30,21,42,1249,73913,96807.0,181469.0,Tian,JUG,20,22,64,997,65644,54146.0,168893.0,Doinb,MID,32,16,53,1552,83498,111910.0,128763.0,Lwx,ADC,35,14,30,1916,93348,114631.0,64480.0,Crisp,SUP,4,18,59,206,45688,21669.0,78356.0,Theshy,TOP,23,31,41,1404,75234,131468.0,161742.0,Ning,JUG,15,28,29,1041,60854,44130.0,163924.0,Rookie,MID,20,22,43,1475,71782,133033.0,82873.0,Puff,ADC,24,24,39,1790,83245,118885.0,82628.0,Southwind,SUP,8,16,59,206,46082,33938.0,86755.0
IG,CN,RNG,CN,2020 LPL 春季赛,3,94.3,Theshy,TOP,14,12,11,723,38159,66618.0,69996.0,Leyan,JUG,6,10,22,486,30969,18109.0,73810.0,Rookie,MID,15,9,16,673,36034,58501.0,35897.0,Puff,ADC,13,7,17,935,43158,33896.0,29547.0,Southwind,SUP,3,5,26,105,22852,10450.0,35544.0,Langx,TOP,10,8,14,595,33254,33575.0,72310.0,Xlb,JUG,10,14,17,489,31524,26416.0,73010.0,Xiaohu,MID,13,7,22,623,35131,57324.0,43582.0,Betty,ADC,7,11,16,864,38156,37365.0,33136.0,Ming,SUP,3,11,25,112,22431,14257.0,30134.0
OMG,CN,WBG,CN,2020 LPL 春季赛,1,28.7,Curse,TOP,3,5,8,158,10394,10494.0,17015.0,H4Cker,JUG,1,1,9,132,9646,6472.0,12814.0,Icon,MID,5,1,6,262,12816,12989.0,11184.0,Smlz,ADC,6,3,8,284,14078,20109.0,9702.0,Cold,SUP,1,2,12,31,7511,3353.0,10835.0,Bin,TOP,1,3,2,250,11587,6992.0,20270.0,Sofm,JUG,4,4,2,161,9435,9925.0,23078.0,Angel,MID,3,4,2,195,9307,7637.0,18883.0,Huanfeng,ADC,1,3,2,292,11906,7017.0,7556.0,Swordart,SUP,0,2,5,27,6175,1396.0,10432.0
JDG,CN,NIP,CN,2020 LPL 春季赛,2,62.2,705,TOP,2,7,14,470,21662,18368.0,36094.0,Kanavi,JUG,9,2,18,323,21839,23207.0,51903.0,Yagao,MID,8,5,13,509,24520,26306.0,22467.0,Loken,ADC,15,0,10,722,33535,44093.0,17038.0,Lvmao,SUP,2,3,25,57,15342,9584.0,20799.0,Aliez,TOP,2,5,6,475,20558,15819.0,38024.0,As6,JUG,3,6,9,261,17344,12325.0,37377.0,Mole,MID,5,6,5,487,21601,30037.0,24946.0,Y4,ADC,5,6,6,554,23128,30362.0,22916.0,Clx,SUP,2,13,7,78,13807,5740.0,35886.0
AL,CN,TES,CN,2020 LPL 春季赛,3,98.8,Crazy,TOP,5,12,31,586,31286,39618.0,82250.0,Haro,JUG,18,11,23,567,37765,33733.0,74853.0,Ruby,MID,8,13,25,665,34309,50061.0,52836.0,Zwuji,ADC,12,11,23,443,33553,48626.0,37023.0,Ley,SUP,5,13,32,383,26654,25191.0,66752.0,369,TOP,13,8,22,773,38207,59561.0,68780.0,Karsa,JUG,9,12,35,463,31938,29643.0,81543.0,Knight,MID,22,7,21,820,42051,68807.0,49911.0,Photic,ADC,14,12,19,850,41536,55510.0,43769.0,Qiuqiu,SUP,2,9,42,84,23590,18276.0,36857.0
EDG,CN,RA,CN,2020 LPL 春季赛,3,99.1,Aodi,TOP,6,3,10,766,34616,34360.0,41765.0,Junjia,JUG,7,3,25,518,31755,29016.0,64617.0,Scout,MID,10,6,20,761,38058,41869.0,52753.0,Hope,ADC,15,3,13,962,45648,46602.0,20305.0,Meiko,SUP,0,5,29,101,22904,12824.0,34522.0,Cube,TOP,6,4,9,769,34489,25683.0,62299.0,Aix,JUG,3,8,13,528,29584,31112.0,69064.0,Forge,MID,3,13,13,742,32856,33945.0,61079.0,Iboy,ADC,5,4,6,954,39822,34969.0,26861.0,Maestro,SUP,3,9,6,99,19907,5666.0,31887.0
RNG,CN,UP,CN,2020 LPL 春季赛,2,58.1,Langx,TOP,4,2,8,521,24887,21104.0,35106.0,Xlb,JUG,4,1,12,298,19041,12317.0,29440.0,Xiaohu,MID,5,2,13,512,23778,22325.0,13542.0,Betty,ADC,9,0,11,626,28401,28591.0,13585.0,Ming,SUP,2,3,13,66,14889,5202.0,15047.0,Xiaobai,TOP,1,4,3,452,18485,9134.0,36488.0,Wei,JUG,2,4,4,270,15693,7389.0,43465.0,Cryin,MID,1,5,3,506,21203,15081.0,35407.0,Wink,ADC,2,3,3,626,23349,23362.0,14478.0,Shiauc,SUP,2,8,5,65,12365,4297.0,19710.0
RNG,CN,TT,CN,2020 LPL 春季赛,2,54.1,Langx,TOP,2,4,3,400,17426,16229.0,34160.0,Xlb,JUG,3,7,4,238,15215,9371.0,30429.0,Xiaohu,MID,1,4,2,432,17652,16491.0,30596.0,Betty,ADC,3,6,3,502,20806,16718.0,18814.0,Ming,SUP,0,5,6,57,10934,5995.0,20281.0,Natural,TOP,6,2,9,523,24718,26581.0,29008.0,Xiaopeng,JUG,1,1,16,265,16823,6803.0,39966.0,Xiye,MID,11,3,4,431,23659,26276.0,23444.0,Gala,ADC,7,0,11,542,24413,30446.0,6941.0,Mark,SUP,1,3,17,64,13467,5496.0,13061.0
AL,CN,JDG,CN,2020 LPL 春季赛,2,65.7,Holder,TOP,3,6,6,471,21010,15927.0,39692.0,Haro,JUG,4,4,8,321,18195,14593.0,42127.0,Wuming,MID,2,6,9,451,20103,24529.0,30369.0,Zwuji,ADC,4,5,4,640,25532,27167.0,22113.0,Ley,SUP,0,11,12,75,13347,7003.0,39111.0,Zoom,TOP,4,1,13,556,28111,21924.0,35351.0,Kanavi,JUG,10,1,18,426,26475,28313.0,44268.0,Yagao,MID,9,1,12,556,26628,36390.0,25176.0,Loken,ADC,8,6,18,588,28112,36668.0,22292.0,Lvmao,SUP,1,4,16,57,15482,11323.0,28684.0
UP,CN,WE,CN,2020 LPL 春季赛,6,193.2,Xiaobai,TOP,18,15,49,1379,71239,76187.0,134701.0,Wei,JUG,16,16,59,902,62408,55367.0,159579.0,Cryin,MID,37,11,45,1548,81839,135579.0,99436.0,Wink,ADC,20,17,41,1905,80585,100576.0,56903.0,Shiauc,SUP,2,19,71,219,44225,27015.0,72668.0,Morgan,TOP,8,27,22,1356,64611,72889.0,144312.0,Beishang,JUG,14,14,48,1038,64311,47415.0,148867.0,Teacherma,MID,19,22,37,1425,70594,79279.0,101198.0,Jiumeng,ADC,31,14,24,1802,85900,90851.0,68619.0,Missing,SUP,6,16,52,200,46493,35071.0,91137.0
NIP,CN,WBG,CN,2020 LPL 春季赛,2,54.6,Aliez,TOP,6,8,9,352,18947,26966.0,40458.0,Xiaohan,JUG,2,11,16,269,17119,16852.0,50816.0,Clx,MID,3,8,14,390,17795,39913.0,27288.0,Y4,ADC,15,8,8,419,24132,43564.0,22768.0,Max,SUP,2,11,17,63,12427,10696.0,28425.0,Bin,TOP,8,6,15,463,23773,29855.0,42877.0,Sofm,JUG,2,11,36,260,18438,16915.0,55983.0,Angel,MID,16,4,15,393,23495,29627.0,40814.0,Huanfeng,ADC,17,3,17,561,28539,39485.0,25025.0,Swordart,SUP,3,4,36,70,15574,13618.0,26002.0
AL,CN,IG,CN,2020 LPL 春季赛,3,98.2,Holder,TOP,13,14,26,539,33869,31978.0,91025.0,Weiyan,JUG,21,13,22,504,36368,38620.0,103735.0,Ruby,MID,14,10,21,646,36611,64769.0,54082.0,Zwuji,ADC,19,11,31,823,42603,60856.0,40816.0,Ley,SUP,7,14,36,94,24597,17336.0,61292.0,Theshy,TOP,11,24,28,754,42443,85251.0,67036.0,Ning,JUG,6,10,28,468,32036,23181.0,89404.0,Rookie,MID,12,19,14,697,34542,60248.0,52271.0,Puff,ADC,30,9,13,947,48500,98924.0,42784.0,Southwind,SUP,3,12,33,127,23906,11435.0,45970.0
MCX,TW,WBG,CN,2020 S10全球总决赛,2,61.4,Pk,TOP,2,8,10,427,19487,22348.0,39735.0,Gemini,JUG,4,7,7,269,16762,12051.0,52405.0,Mission,MID,5,8,3,525,22306,29177.0,31251.0,Bruce,ADC,3,6,6,590,23882,28165.0,23920.0,Koala,SUP,1,7,6,83,11908,7515.0,23197.0,Bin,TOP,10,6,9,577,29273,31131.0,53281.0,Sofm,JUG,7,3,9,475,24717,27807.0,49314.0,Angel,MID,8,3,16,468,23728,27422.0,27560.0,Huanfeng,ADC,9,1,12,621,29355,37975.0,24022.0,Swordart,SUP,1,2,22,76,15583,8070.0,21086.0
FNC,EU,GEN,KR,2020 S10全球总决赛,2,50.9,Bwipo,TOP,3,5,7,411,18140,17822.0,31060.0,Selfmade,JUG,7,4,9,396,19997,18591.0,25046.0,Nemesis,MID,6,4,7,448,19923,12334.0,15899.0,Rekkles,ADC,3,3,12,466,20324,13226.0,14733.0,Hylissang,SUP,2,7,13,66,12008,6932.0,22692.0,Rascal,TOP,7,5,9,462,22414,18342.0,42521.0,Clid,JUG,5,5,9,338,18826,15829.0,38134.0,Bdd,MID,3,2,7,459,22183,15664.0,16118.0,Ruler,ADC,6,4,7,468,22349,19896.0,16040.0,Life,SUP,2,6,12,48,12282,3833.0,14195.0
TES,CN,UOL,RU,2020 S10全球总决赛,2,59.6,369,TOP,13,4,12,501,26420,32542.0,50224.0,Karsa,JUG,13,1,17,404,24815,26092.0,48225.0,Knight,MID,13,4,14,509,26830,28120.0,29341.0,Jackeylove,ADC,12,4,31,493,28154,39690.0,39713.0,Yuyanjia,SUP,1,5,31,35,15396,8376.0,27729.0,Boss,TOP,6,11,3,433,20423,22374.0,38294.0,Ahahacik,JUG,4,11,10,300,18721,22048.0,52090.0,Nomanz,MID,3,10,6,495,20497,29704.0,28580.0,Gadget,ADC,4,10,8,436,20300,46551.0,26668.0,Santas,SUP,1,11,7,58,11900,7975.0,30666.0
G2,EU,MCX,TW,2020 S10全球总决赛,2,69.0,Wunder,TOP,9,6,16,554,29252,38013.0,56125.0,Jankos,JUG,7,4,25,480,26453,36319.0,54429.0,Caps,MID,16,5,14,551,30453,45143.0,37362.0,Perkz,ADC,8,2,12,684,31667,35166.0,25784.0,Mikyx,SUP,1,7,21,67,16431,13957.0,35596.0,Pk,TOP,7,8,9,478,24664,27172.0,61828.0,Gemini,JUG,9,6,6,404,22987,23541.0,47842.0,Mission,MID,4,9,13,568,25157,31856.0,27031.0,Bruce,ADC,3,8,11,528,25007,37389.0,30675.0,Koala,SUP,1,10,12,119,14875,13745.0,41376.0
G2,EU,TL,US,2020 S10全球总决赛,2,63.7,Wunder,TOP,7,4,10,525,24286,26244.0,50998.0,Jankos,JUG,4,5,20,346,21006,22292.0,49644.0,Caps,MID,7,6,17,551,24462,31846.0,37338.0,Perkz,ADC,8,5,15,635,29250,30697.0,19263.0,Mikyx,SUP,4,8,19,61,15595,12913.0,34113.0,Impact,TOP,1,6,11,397,18895,27120.0,38204.0,Broxah,JUG,5,3,15,359,20877,20170.0,45123.0,Jensen,MID,10,4,11,562,25641,36326.0,21345.0,Tactical,ADC,8,9,12,572,26787,28528.0,28380.0,Corejj,SUP,3,8,14,103,15882,17106.0,37795.0
LGD,CN,TSM,US,2020 S10全球总决赛,2,74.6,Langx,TOP,7,4,11,621,29208,29262.0,60655.0,Peanut,JUG,5,1,16,486,26224,35103.0,53374.0,Xiye,MID,11,3,13,613,31032,44946.0,26093.0,Kramer,ADC,4,3,15,636,29546,29683.0,23257.0,Mark,SUP,3,8,11,102,17717,13653.0,29705.0,Broken Blade,TOP,6,6,7,531,26656,28263.0,53964.0,Spica,JUG,3,5,10,500,23213,25461.0,46699.0,Bjergsen,MID,3,5,9,566,26107,21725.0,38057.0,Doublelift,ADC,6,8,5,676,28859,37000.0,34948.0,Biofrost,SUP,1,6,12,99,15514,11521.0,33316.0
DRX,KR,FLY,US,2020 S10全球总决赛,2,60.5,Doran,TOP,9,3,13,569,28094,47264.0,39487.0,Pyosik,JUG,7,3,14,441,24086,18115.0,50609.0,Chovy,MID,5,0,15,614,26241,24444.0,23248.0,Deft,ADC,6,1,16,608,28518,31356.0,22455.0,Keria,SUP,1,4,17,99,15951,10629.0,16295.0,Solo,TOP,1,5,2,474,19118,19264.0,48828.0,Santorin,JUG,4,6,4,323,17716,15321.0,36947.0,Powerofevil,MID,2,5,3,570,22276,18447.0,23929.0,Wildturtle,ADC,1,6,6,496,21168,16838.0,26827.0,Ignar,SUP,2,6,6,65,12797,9219.0,27397.0
DK,KR,DRX,KR,2020 S10全球总决赛,3,100.2,Nuguri,TOP,6,6,22,873,40368,46931.0,69670.0,Canyon,JUG,15,1,15,692,39960,39756.0,63682.0,Showmaker,MID,8,1,17,933,43415,40228.0,33245.0,Ghost,ADC,9,3,17,918,43021,55776.0,45550.0,Beryl,SUP,4,6,15,143,24991,14742.0,38687.0,Doran,TOP,8,10,2,861,37167,43495.0,66582.0,Pyosik,JUG,2,10,8,573,29165,28491.0,77326.0,Chovy,MID,3,6,4,992,37934,37495.0,34874.0,Deft,ADC,3,7,8,821,35669,45320.0,45484.0,Keria,SUP,1,9,9,109,20485,10756.0,48462.0
DK,KR,RGE,EU,2020 S10全球总决赛,2,57.8,Nuguri,TOP,5,5,14,400,22722,22198.0,22279.0,Canyon,JUG,15,1,9,466,27396,25175.0,32078.0,Showmaker,MID,5,2,14,518,24612,22523.0,29711.0,Ghost,ADC,3,0,18,567,26327,27784.0,17118.0,Beryl,SUP,1,5,16,99,14777,12133.0,22197.0,Finn,TOP,2,5,2,472,21683,16075.0,35724.0,Inspired,JUG,3,8,4,326,17377,9431.0,50881.0,Larssen,MID,2,7,6,422,18076,14182.0,26207.0,Hans Sama,ADC,4,2,5,517,20976,14032.0,20547.0,Vander,SUP,1,7,9,64,11793,3850.0,20728.0
MCX,TW,TL,US,2020 S10全球总决赛,2,66.3,Pk,TOP,2,5,7,486,23464,20710.0,42914.0,Gemini,JUG,6,6,5,305,20764,11660.0,49938.0,Mission,MID,5,5,2,639,27190,21866.0,30526.0,Bruce,ADC,2,4,6,662,28134,29312.0,27584.0,Koala,SUP,0,6,9,91,14295,7696.0,18571.0,Impact,TOP,5,5,5,506,22896,22044.0,43731.0,Broxah,JUG,5,1,10,471,24307,17476.0,41243.0,Jensen,MID,7,4,5,622,27098,24677.0,22975.0,Tactical,ADC,5,3,12,592,26644,28084.0,26022.0,Corejj,SUP,4,2,12,107,17152,13869.0,17575.0
FNC,EU,TES,CN,2020 S10全球总决赛,5,151.7,Bwipo,TOP,6,14,25,1211,55956,62446.0,113132.0,Selfmade,JUG,19,13,20,1015,56262,71162.0,109694.0,Nemesis,MID,9,11,25,1158,55161,64434.0,73480.0,Rekkles,ADC,16,5,24,1356,62827,61959.0,58061.0,Hylissang,SUP,5,15,33,173,35107,27699.0,76347.0,369,TOP,8,10,18,1334,61805,66306.0,101082.0,Karsa,JUG,19,10,30,895,55021,45115.0,116742.0,Knight,MID,18,5,21,1370,64434,76918.0,65271.0,Jackeylove,ADC,11,14,31,1317,60502,90039.0,65873.0,Yuyanjia,SUP,2,17,34,163,34298,17632.0,66449.0
JDG,CN,WBG,CN,2020 S10全球总决赛,4,125.3,Zoom,TOP,8,15,14,1017,47719,47841.0,128717.0,Kanavi,JUG,8,12,20,880,43727,51855.0,104332.0,Yagao,MID,6,12,25,976,46538,45477.0,65185.0,Loken,ADC,14,10,21,1033,50076,63768.0,47106.0,Lvmao,SUP,6,20,20,169,28979,21060.0,60421.0,Bin,TOP,17,10,29,1041,55099,74340.0,83113.0,Sofm,JUG,16,10,35,920,49244,62613.0,98843.0,Angel,MID,8,6,41,892,43543,56982.0,58106.0,Huanfeng,ADC,26,4,30,1254,61289,88782.0,44395.0,Swordart,SUP,2,12,46,150,29304,20486.0,51035.0
FLY,US,TES,CN,2020 S10全球总决赛,2,64.2,Solo,TOP,3,8,10,493,23445,24585.0,50023.0,Santorin,JUG,5,8,9,337,19913,19083.0,47457.0,Powerofevil,MID,5,2,15,565,26224,29683.0,20047.0,Wildturtle,ADC,9,3,9,600,29436,36132.0,23378.0,Ignar,SUP,1,4,15,58,14397,6746.0,23637.0,369,TOP,8,6,7,513,26456,26828.0,48784.0,Karsa,JUG,8,3,11,405,23539,19752.0,36557.0,Knight,MID,6,4,4,495,23396,15336.0,36279.0,Jackeylove,ADC,2,3,16,615,26920,39831.0,28532.0,Yuyanjia,SUP,1,7,13,70,14276,8990.0,22807.0
JDG,CN,PSG,HK,2020 S10全球总决赛,2,50.2,Zoom,TOP,3,3,8,463,20320,24622.0,22413.0,Kanavi,JUG,3,3,8,344,17838,15514.0,36148.0,Yagao,MID,3,3,9,430,19172,14176.0,25189.0,Loken,ADC,5,3,4,470,20168,14868.0,15808.0,Lvmao,SUP,4,2,6,74,12892,12062.0,11751.0,Hanabi,TOP,3,2,6,424,18024,11652.0,32185.0,River,JUG,2,4,10,301,16409,12671.0,32646.0,Tank,MID,2,4,6,423,17522,17012.0,21146.0,Unified,ADC,6,3,6,439,20047,19427.0,14901.0,Kaiwing,SUP,1,5,12,78,12319,3836.0,13896.0
DK,KR,G2,EU,2020 S10全球总决赛,4,112.9,Nuguri,TOP,12,8,25,894,44944,62764.0,62975.0,Canyon,JUG,15,8,25,774,43638,51855.0,86058.0,Showmaker,MID,15,8,29,884,46629,71157.0,56654.0,Ghost,ADC,19,7,20,959,50257,60115.0,46475.0,Beryl,SUP,6,12,27,169,29160,21494.0,54018.0,Wunder,TOP,6,15,12,862,39638,30606.0,105969.0,Jankos,JUG,12,12,15,672,38790,35785.0,81627.0,Caps,MID,9,14,18,909,41602,49182.0,81503.0,Perkz,ADC,10,10,16,1038,46125,60994.0,51438.0,Mikyx,SUP,6,17,20,154,26251,21850.0,53386.0
G2,EU,GEN,KR,2020 S10全球总决赛,3,91.4,Wunder,TOP,9,8,32,703,35095,33681.0,64424.0,Jankos,JUG,13,7,33,670,36765,40255.0,67176.0,Caps,MID,21,4,35,798,42856,59445.0,72844.0,Perkz,ADC,22,6,30,846,43143,58260.0,48492.0,Mikyx,SUP,5,4,43,123,24261,22903.0,42719.0,Rascal,TOP,7,18,11,684,33093,39858.0,80633.0,Clid,JUG,7,15,11,516,30666,30301.0,78381.0,Bdd,MID,8,13,13,704,35246,46047.0,47541.0,Ruler,ADC,7,10,9,840,35910,65742.0,38989.0,Life,SUP,0,14,16,95,18824,11303.0,45383.0
FLY,US,UOL,RU,2020 S10全球总决赛,2,66.6,Solo,TOP,3,14,13,480,25132,36863.0,73965.0,Santorin,JUG,5,2,18,353,22870,22907.0,53594.0,Powerofevil,MID,20,4,5,563,31254,48446.0,27731.0,Wildturtle,ADC,10,2,10,607,31714,32744.0,19370.0,Ignar,SUP,1,5,18,52,15785,11140.0,23509.0,Boss,TOP,5,6,14,386,20889,30200.0,49854.0,Ahahacik,JUG,5,9,8,396,21779,25370.0,45448.0,Nomanz,MID,8,12,5,513,24576,29826.0,38645.0,Gadget,ADC,7,5,9,468,23102,37836.0,29928.0,Santas,SUP,1,7,17,76,14091,6366.0,35703.0
GEN,KR,TSM,US,2020 S10全球总决赛,2,66.6,Rascal,TOP,0,7,13,502,23503,27090.0,61775.0,Clid,JUG,4,6,13,435,24020,20711.0,44380.0,Bdd,MID,7,2,10,556,27534,27405.0,32564.0,Ruler,ADC,10,2,12,601,30869,58036.0,25282.0,Life,SUP,5,4,18,39,17115,12094.0,27320.0,Broken Blade,TOP,4,4,6,450,22538,28224.0,56645.0,Spica,JUG,5,4,7,389,21072,30865.0,60520.0,Bjergsen,MID,7,4,9,588,26467,30675.0,31379.0,Doublelift,ADC,4,9,9,500,22620,33960.0,35013.0,Biofrost,SUP,1,5,11,87,14263,7927.0,27597.0
GEN,KR,LGD,CN,2020 S10全球总决赛,2,79.9,Rascal,TOP,12,7,13,630,32210,36909.0,71084.0,Clid,JUG,7,5,19,481,27658,33715.0,59387.0,Bdd,MID,8,7,14,689,33652,38311.0,39865.0,Ruler,ADC,10,5,20,720,37223,54597.0,33921.0,Life,SUP,3,9,18,74,18733,15132.0,38959.0,Langx,TOP,9,8,12,622,30990,35707.0,77252.0,Peanut,JUG,5,8,17,470,26002,31172.0,64503.0,Xiye,MID,9,8,15,648,30892,47857.0,32362.0,Kramer,ADC,4,5,17,633,30049,38139.0,36190.0,Mark,SUP,6,11,16,113,19553,17026.0,42725.0
DK,KR,WBG,CN,2020 S10全球总决赛,4,140.7,Nuguri,TOP,7,9,41,1069,52871,79728.0,107438.0,Canyon,JUG,23,9,26,919,55575,64742.0,90348.0,Showmaker,MID,17,13,21,1155,56257,63825.0,53803.0,Ghost,ADC,20,7,28,1313,63754,76270.0,54567.0,Beryl,SUP,6,12,28,220,34732,36325.0,66781.0,Bin,TOP,16,21,15,1113,55927,70867.0,107712.0,Sofm,JUG,9,12,18,924,48908,37577.0,138425.0,Angel,MID,12,11,15,1230,55041,60495.0,74334.0,Huanfeng,ADC,9,13,18,1225,54881,69379.0,66044.0,Swordart,SUP,4,16,19,146,31050,16924.0,65573.0
FNC,EU,TSM,US,2020 S10全球总决赛,2,59.8,Bwipo,TOP,6,2,15,502,25163,24101.0,41011.0,Selfmade,JUG,6,1,14,469,23548,22427.0,32451.0,Nemesis,MID,13,0,10,547,27159,20130.0,14015.0,Rekkles,ADC,2,0,18,544,24589,19229.0,11110.0,Hylissang,SUP,2,5,17,83,14517,6387.0,22050.0,Broken Blade,TOP,3,8,3,455,21307,19167.0,38689.0,Spica,JUG,3,4,2,364,18419,11074.0,45340.0,Bjergsen,MID,0,6,3,532,20654,14139.0,23546.0,Doublelift,ADC,1,4,2,502,21222,21361.0,19596.0,Biofrost,SUP,1,7,3,55,11733,3984.0,18525.0
DRX,KR,TES,CN,2020 S10全球总决赛,2,70.9,Doran,TOP,3,6,8,580,26053,26923.0,50130.0,Pyosik,JUG,4,4,6,422,23041,22534.0,61844.0,Chovy,MID,3,3,5,709,29656,27522.0,31626.0,Deft,ADC,1,4,4,636,27419,27902.0,34604.0,Keria,SUP,1,6,5,91,14369,8301.0,29461.0,369,TOP,3,3,10,619,27282,28697.0,51655.0,Karsa,JUG,4,2,12,490,24899,24721.0,44327.0,Knight,MID,7,4,10,644,29857,30039.0,29389.0,Jackeylove,ADC,8,2,13,650,30278,59547.0,28454.0,Yuyanjia,SUP,1,1,18,67,16639,7158.0,22094.0
